FUND_CODE,ACCRUAL_DATE,MGMT_FEE_ACCRUED,ADMIN_FEE_ACCRUED,OTHER_EXPENSE
CIF-USD-EQ-05,2025-06-04,30000.84,3628.01,2762.61
CIF-USD-EQ-05,2025-06-05,30004.32,3628.43,2393.62
CIF-USD-EQ-05,2025-06-06,30072.88,3636.72,2356.47
CIF-USD-EQ-05,2025-06-09,30227.57,3655.43,2257.96
CIF-USD-EQ-05,2025-06-10,30314.43,3665.93,2479.81
CIF-USD-EQ-05,2025-06-11,30326.84,3667.43,2165.72
CIF-USD-EQ-05,2025-06-12,26970.56,3261.56,2029.89
CIF-USD-EQ-05,2025-06-13,26827.52,3244.26,2052.52
CIF-USD-EQ-05,2025-06-16,26852.49,3247.28,2392.04
CIF-USD-EQ-05,2025-06-17,26798.15,3240.71,2287.56
CIF-USD-EQ-05,2025-06-18,26997.53,3264.82,2237.56
CIF-USD-EQ-05,2025-06-19,27287.46,3299.88,2356.22
CIF-USD-EQ-05,2025-06-20,27266.28,3297.32,2176.01
CIF-USD-EQ-05,2025-06-23,27325.72,3304.51,2560.68
CIF-USD-EQ-05,2025-06-24,27282.89,3299.33,2210.85
CIF-USD-EQ-05,2025-06-25,27396.51,3313.07,2472.13
CIF-USD-EQ-05,2025-06-26,27412.23,3314.97,2347.95
CIF-USD-EQ-05,2025-06-27,27586.46,3336.04,2118.08
CIF-USD-EQ-05,2025-06-30,27571.29,3334.2,2140.49
CIF-USD-EQ-05,2025-07-01,27610.64,3338.96,2448.11
CIF-USD-EQ-05,2025-07-02,27564.98,3333.44,2140.22
CIF-USD-EQ-05,2025-07-03,27772.04,3358.48,2078.48
CIF-USD-EQ-05,2025-07-04,27596.95,3337.31,2304.06
CIF-USD-EQ-05,2025-07-07,27698.81,3349.62,2166.38
CIF-USD-EQ-05,2025-07-08,27457.98,3320.5,2221.66
CIF-USD-EQ-05,2025-07-09,27389.5,3312.22,2483.8
CIF-USD-EQ-05,2025-07-10,27532.92,3329.56,2600.39
CIF-USD-EQ-05,2025-07-11,27510.32,3326.83,2503.28
CIF-USD-EQ-05,2025-07-14,27487.67,3324.09,2004.62
CIF-USD-EQ-05,2025-07-15,27410.56,3314.77,1940.97
CIF-USD-EQ-05,2025-07-16,27613.39,3339.29,2089.34
CIF-USD-EQ-05,2025-07-17,27868.1,3370.1,2091.77
CIF-USD-EQ-05,2025-07-18,27713.63,3351.42,2286.03
CIF-USD-EQ-05,2025-07-21,27584.28,3335.77,2569.07
CIF-USD-EQ-05,2025-07-22,27694.76,3349.13,2042.24
CIF-USD-EQ-05,2025-07-23,27811.43,3363.24,2528.73
CIF-USD-EQ-05,2025-07-24,27593.74,3336.92,2535.04
CIF-USD-EQ-05,2025-07-25,27634.42,3341.84,1994.94
CIF-USD-EQ-05,2025-07-28,27371.85,3310.08,2461.1
CIF-USD-EQ-05,2025-07-29,27485.27,3323.8,2360.38
CIF-USD-EQ-05,2025-07-30,27425.29,3316.55,2166.33
CIF-USD-EQ-05,2025-07-31,27448.15,3319.31,2086.3
CIF-USD-EQ-05,2025-08-01,27353.46,3307.86,2488.03
CIF-USD-EQ-05,2025-08-04,27276.59,3298.56,2111.06
CIF-USD-EQ-05,2025-08-05,27235.66,3293.61,2261.55
CIF-USD-EQ-05,2025-08-06,27111.57,3278.61,2096.86
CIF-USD-EQ-05,2025-08-07,27398.62,3313.32,2139.29
CIF-USD-EQ-05,2025-08-08,27317.7,3303.54,2414.93
CIF-USD-EQ-05,2025-08-11,27378.03,3310.83,1974.59
CIF-USD-EQ-05,2025-08-12,27430.54,3317.18,2467.5
CIF-USD-EQ-05,2025-08-13,27314.85,3303.19,2043.89
CIF-USD-EQ-05,2025-08-14,27318.6,3303.64,2174.5
CIF-USD-EQ-05,2025-08-15,27223.22,3292.11,2416.5
CIF-USD-EQ-05,2025-08-18,27046.75,3270.77,2136.79
CIF-USD-EQ-05,2025-08-19,27018.72,3267.38,2029.69
CIF-USD-EQ-05,2025-08-20,26987.76,3263.64,2159.31
CIF-USD-EQ-05,2025-08-21,26691.51,3227.81,2309.41
CIF-USD-EQ-05,2025-08-22,26688.41,3227.44,2044.55
CIF-USD-EQ-05,2025-08-25,26665.16,3224.62,2221.97
CIF-USD-EQ-05,2025-08-26,26764.29,3236.61,1927.04
CIF-USD-EQ-05,2025-08-27,26738.94,3233.55,2065.89
CIF-USD-EQ-05,2025-08-28,26776.55,3238.09,2206.6
CIF-USD-EQ-05,2025-08-29,26829.6,3244.51,2036.95
CIF-USD-EQ-05,2025-09-01,27041.25,3270.11,1936.03
CIF-USD-EQ-05,2025-09-02,26949.09,3258.96,2491.37
CIF-USD-EQ-05,2025-09-03,26992.93,3264.26,2249.34
CIF-USD-EQ-05,2025-09-04,26965.51,3260.95,2380.27
CIF-USD-EQ-05,2025-09-05,26921.36,3255.61,2134.26
CIF-USD-EQ-05,2025-09-08,26950.4,3259.12,2158.35
CIF-USD-EQ-05,2025-09-09,26839.5,3245.71,1886.32
CIF-USD-EQ-05,2025-09-10,26977.67,3262.42,2532.43
CIF-USD-EQ-05,2025-09-11,27045.4,3270.61,1943.07
CIF-USD-EQ-05,2025-09-12,27041.62,3270.15,2504.98
CIF-USD-EQ-05,2025-09-15,27176.26,3286.43,2301.25
CIF-USD-EQ-05,2025-09-16,27070.18,3273.6,2075.25
CIF-USD-EQ-05,2025-09-17,29355.62,3549.98,2408.29
CIF-USD-EQ-05,2025-09-18,29407.07,3556.2,2709.54
CIF-USD-EQ-05,2025-09-19,29315.08,3545.08,2642.36
CIF-USD-EQ-05,2025-09-22,29495.81,3566.93,2329.9
CIF-USD-EQ-05,2025-09-23,29708.66,3592.68,2186.42
CIF-USD-EQ-05,2025-09-24,29796.69,3603.32,2795.13
CIF-USD-EQ-05,2025-09-25,30013.4,3629.53,2304.3
CIF-USD-EQ-05,2025-09-26,30076.21,3637.12,2677.24
CIF-USD-EQ-05,2025-09-29,29857.53,3610.68,2163.26
CIF-USD-EQ-05,2025-09-30,29965.6,3623.75,2783.47
CIF-USD-EQ-05,2025-10-01,29901.74,3616.02,2413.15
CIF-USD-EQ-05,2025-10-02,29965.39,3623.72,2393.12
CIF-USD-EQ-05,2025-10-03,29953.33,3622.26,2596.94
CIF-USD-EQ-05,2025-10-06,29920.7,3618.32,2546.55
CIF-USD-EQ-05,2025-10-07,29917.62,3617.94,2718.23
CIF-USD-EQ-05,2025-10-08,29691.51,3590.6,2269.34
CIF-USD-EQ-05,2025-10-09,29532.98,3571.43,2332.24
CIF-USD-EQ-05,2025-10-10,29550.21,3573.51,2619.17
CIF-USD-EQ-05,2025-10-13,29606.39,3580.31,2507.47
CIF-USD-EQ-05,2025-10-14,29677.65,3588.93,2770.18
CIF-USD-EQ-05,2025-10-15,29814.25,3605.44,2593.94
CIF-USD-EQ-05,2025-10-16,29816.63,3605.73,2371.24
CIF-USD-EQ-05,2025-10-17,29827.32,3607.03,2513.72
CIF-USD-EQ-05,2025-10-20,30001.39,3628.08,2217.77
CIF-USD-EQ-05,2025-10-21,30098.6,3639.83,2362.37
CIF-USD-EQ-05,2025-10-22,30118.77,3642.27,2701.98
CIF-USD-EQ-05,2025-10-23,30052.8,3634.29,2689.35
CIF-USD-EQ-05,2025-10-24,30074.62,3636.93,2254.55
CIF-USD-EQ-05,2025-10-27,29956.02,3622.59,2143.99
CIF-USD-EQ-05,2025-10-28,30210.99,3653.42,2791.49
CIF-USD-EQ-05,2025-10-29,30162.16,3647.52,2119.67
CIF-USD-EQ-05,2025-10-30,30192.89,3651.23,2716.69
CIF-USD-EQ-05,2025-10-31,30241.41,3657.1,2733.14
CIF-USD-EQ-05,2025-11-03,30302.71,3664.51,2134.24
CIF-USD-EQ-05,2025-11-04,30419.96,3678.69,2445.32
CIF-USD-EQ-05,2025-11-05,30451.26,3682.48,2187.73
CIF-USD-EQ-05,2025-11-06,30387.76,3674.8,2181.73
CIF-USD-EQ-05,2025-11-07,30531.17,3692.14,2316.75
CIF-USD-EQ-05,2025-11-10,30337.52,3668.72,2574.34
CIF-USD-EQ-05,2025-11-11,30106.88,3640.83,2233.57
CIF-USD-EQ-05,2025-11-12,30298.06,3663.95,2656.81
CIF-USD-EQ-05,2025-11-13,30474.34,3685.27,2740.45
CIF-USD-EQ-05,2025-11-14,30500.7,3688.46,2746.07
CIF-USD-EQ-05,2025-11-17,30508.88,3689.45,2228.96
CIF-USD-EQ-05,2025-11-18,30793.59,3723.88,2530.83
CIF-USD-EQ-05,2025-11-19,30893.38,3735.94,2614.16
CIF-USD-EQ-05,2025-11-20,31254.85,3779.66,2576.34
CIF-USD-EQ-05,2025-11-21,31152.0,3767.22,2592.69
CIF-USD-EQ-05,2025-11-24,31109.28,3762.05,2373.22
CIF-USD-EQ-05,2025-11-25,30960.77,3744.09,2442.12
CIF-USD-EQ-05,2025-11-26,30993.14,3748.01,2236.67
CIF-USD-EQ-05,2025-11-27,30883.56,3734.76,2386.15
CIF-USD-EQ-05,2025-11-28,30958.03,3743.76,2391.6
CIF-USD-EQ-05,2025-12-01,30934.04,3740.86,2648.28
CIF-USD-EQ-05,2025-12-02,31016.14,3750.79,2361.81
CIF-USD-EQ-05,2025-12-03,31105.8,3761.63,2939.62
CIF-USD-EQ-05,2025-12-04,31133.75,3765.01,2500.37
CIF-USD-EQ-05,2025-12-05,31023.1,3751.63,2532.3
CIF-USD-EQ-05,2025-12-08,31254.14,3779.57,2502.61
CIF-USD-EQ-05,2025-12-09,31462.48,3804.77,2649.99
CIF-USD-EQ-05,2025-12-10,31702.62,3833.8,2814.79
CIF-USD-EQ-05,2025-12-11,31703.11,3833.86,2609.2
CIF-USD-EQ-05,2025-12-12,31706.0,3834.21,2645.96
CIF-USD-EQ-05,2025-12-15,33727.24,4078.64,2401.54
CIF-USD-EQ-05,2025-12-16,33719.1,4077.66,2796.32
CIF-USD-EQ-05,2025-12-17,33902.38,4099.82,3070.33
CIF-USD-EQ-05,2025-12-18,33880.37,4097.16,3005.76
CIF-USD-EQ-05,2025-12-19,34072.44,4120.39,2603.08
CIF-USD-EQ-05,2025-12-22,34170.51,4132.25,2768.95
CIF-USD-EQ-05,2025-12-23,34106.25,4124.48,2749.44
CIF-USD-EQ-05,2025-12-24,34213.64,4137.46,3083.54
CIF-USD-EQ-05,2025-12-25,34315.85,4149.82,3029.81
CIF-USD-EQ-05,2025-12-26,34046.74,4117.28,2474.78
CIF-USD-EQ-05,2025-12-29,34100.24,4123.75,2540.14
CIF-USD-EQ-05,2025-12-30,33998.03,4111.39,2537.18
CIF-USD-EQ-05,2025-12-31,33867.51,4095.61,2459.7
CIF-ALT-LS-06,2024-12-24,6701.39,1340.28,523.95
CIF-ALT-LS-06,2024-12-25,6705.96,1341.19,603.84
CIF-ALT-LS-06,2024-12-26,6655.65,1331.13,662.58
CIF-ALT-LS-06,2024-12-27,6681.69,1336.34,675.18
CIF-ALT-LS-06,2024-12-30,6661.54,1332.31,563.5
CIF-ALT-LS-06,2024-12-31,6676.81,1335.36,536.79
CIF-ALT-LS-06,2025-01-01,6645.77,1329.15,651.16
CIF-ALT-LS-06,2025-01-02,6653.59,1330.72,551.14
CIF-ALT-LS-06,2025-01-03,6631.87,1326.37,628.48
CIF-ALT-LS-06,2025-01-06,6616.6,1323.32,681.17
CIF-ALT-LS-06,2025-01-07,6634.76,1326.95,507.41
CIF-ALT-LS-06,2025-01-08,6650.85,1330.17,634.71
CIF-ALT-LS-06,2025-01-09,6642.71,1328.54,647.23
CIF-ALT-LS-06,2025-01-10,6637.55,1327.51,633.84
CIF-ALT-LS-06,2025-01-13,6653.95,1330.79,567.22
CIF-ALT-LS-06,2025-01-14,6671.36,1334.27,519.37
CIF-ALT-LS-06,2025-01-15,6693.19,1338.64,669.2
CIF-ALT-LS-06,2025-01-16,6719.24,1343.85,626.02
CIF-ALT-LS-06,2025-01-17,6719.53,1343.91,546.92
CIF-ALT-LS-06,2025-01-20,6712.87,1342.57,529.19
CIF-ALT-LS-06,2025-01-21,6716.39,1343.28,669.81
CIF-ALT-LS-06,2025-01-22,6705.64,1341.13,640.33
CIF-ALT-LS-06,2025-01-23,6734.68,1346.94,646.9
CIF-ALT-LS-06,2025-01-24,6711.94,1342.39,542.73
CIF-ALT-LS-06,2025-01-27,6725.14,1345.03,571.96
CIF-ALT-LS-06,2025-01-28,6729.04,1345.81,599.48
CIF-ALT-LS-06,2025-01-29,6736.88,1347.38,610.64
CIF-ALT-LS-06,2025-01-30,6693.07,1338.61,583.03
CIF-ALT-LS-06,2025-01-31,6676.21,1335.24,682.64
CIF-ALT-LS-06,2025-02-03,6642.28,1328.46,645.71
CIF-ALT-LS-06,2025-02-04,6649.26,1329.85,633.22
CIF-ALT-LS-06,2025-02-05,6648.81,1329.76,642.51
CIF-ALT-LS-06,2025-02-06,6668.44,1333.69,638.28
CIF-ALT-LS-06,2025-02-07,6677.15,1335.43,675.14
CIF-ALT-LS-06,2025-02-10,6696.72,1339.34,624.57
CIF-ALT-LS-06,2025-02-11,6722.64,1344.53,569.2
CIF-ALT-LS-06,2025-02-12,6687.09,1337.42,590.88
CIF-ALT-LS-06,2025-02-13,6677.62,1335.52,659.43
CIF-ALT-LS-06,2025-02-14,6699.46,1339.89,520.12
CIF-ALT-LS-06,2025-02-17,6712.98,1342.6,529.67
CIF-ALT-LS-06,2025-02-18,6690.42,1338.08,630.91
CIF-ALT-LS-06,2025-02-19,6664.23,1332.85,555.97
CIF-ALT-LS-06,2025-02-20,6672.07,1334.41,659.06
CIF-ALT-LS-06,2025-02-21,6218.97,1243.79,615.26
CIF-ALT-LS-06,2025-02-24,6235.66,1247.13,502.22
CIF-ALT-LS-06,2025-02-25,6223.94,1244.79,612.96
CIF-ALT-LS-06,2025-02-26,6225.97,1245.19,565.98
CIF-ALT-LS-06,2025-02-27,6221.87,1244.37,606.92
CIF-ALT-LS-06,2025-02-28,6227.15,1245.43,503.26
CIF-ALT-LS-06,2025-03-03,6214.17,1242.83,602.66
CIF-ALT-LS-06,2025-03-04,6218.65,1243.73,503.89
CIF-ALT-LS-06,2025-03-05,6216.64,1243.33,610.53
CIF-ALT-LS-06,2025-03-06,6242.67,1248.53,598.21
CIF-ALT-LS-06,2025-03-07,6239.37,1247.87,509.44
CIF-ALT-LS-06,2025-03-10,6249.7,1249.94,485.28
CIF-ALT-LS-06,2025-03-11,6253.1,1250.62,628.71
CIF-ALT-LS-06,2025-03-12,6251.22,1250.24,582.0
CIF-ALT-LS-06,2025-03-13,6252.25,1250.45,478.31
CIF-ALT-LS-06,2025-03-14,6236.27,1247.25,500.44
CIF-ALT-LS-06,2025-03-17,6237.3,1247.46,489.12
CIF-ALT-LS-06,2025-03-18,6248.08,1249.62,589.6
CIF-ALT-LS-06,2025-03-19,6212.64,1242.53,582.74
CIF-ALT-LS-06,2025-03-20,6212.95,1242.59,600.05
CIF-ALT-LS-06,2025-03-21,6194.7,1238.94,616.88
CIF-ALT-LS-06,2025-03-24,6223.56,1244.71,553.68
CIF-ALT-LS-06,2025-03-25,6258.34,1251.67,495.47
CIF-ALT-LS-06,2025-03-26,6278.41,1255.68,574.48
CIF-ALT-LS-06,2025-03-27,6321.72,1264.34,497.82
CIF-ALT-LS-06,2025-03-28,6307.66,1261.53,538.87
CIF-ALT-LS-06,2025-03-31,6344.56,1268.91,517.11
CIF-ALT-LS-06,2025-04-01,6358.44,1271.69,499.79
CIF-ALT-LS-06,2025-04-02,6365.99,1273.2,511.19
CIF-ALT-LS-06,2025-04-03,6343.34,1268.67,490.77
CIF-ALT-LS-06,2025-04-04,6366.46,1273.29,525.14
CIF-ALT-LS-06,2025-04-07,6405.62,1281.12,578.75
CIF-ALT-LS-06,2025-04-08,6428.81,1285.76,516.26
CIF-ALT-LS-06,2025-04-09,6423.05,1284.61,496.61
CIF-ALT-LS-06,2025-04-10,6424.34,1284.87,580.25
CIF-ALT-LS-06,2025-04-11,6448.96,1289.79,563.96
CIF-ALT-LS-06,2025-04-14,6656.94,1331.39,678.41
CIF-ALT-LS-06,2025-04-15,6677.33,1335.47,539.68
CIF-ALT-LS-06,2025-04-16,6693.6,1338.72,599.9
CIF-ALT-LS-06,2025-04-17,6696.5,1339.3,603.05
CIF-ALT-LS-06,2025-04-18,6686.06,1337.21,606.57
CIF-ALT-LS-06,2025-04-21,6716.67,1343.33,630.38
CIF-ALT-LS-06,2025-04-22,6692.47,1338.49,561.31
CIF-ALT-LS-06,2025-04-23,6667.76,1333.55,665.93
CIF-ALT-LS-06,2025-04-24,6659.75,1331.95,649.52
CIF-ALT-LS-06,2025-04-25,6633.98,1326.8,508.9
CIF-ALT-LS-06,2025-04-28,6606.15,1321.23,570.39
CIF-ALT-LS-06,2025-04-29,6587.97,1317.59,651.0
CIF-ALT-LS-06,2025-04-30,6622.66,1324.53,542.34
CIF-ALT-LS-06,2025-05-01,6629.35,1325.87,557.36
CIF-ALT-LS-06,2025-05-02,6594.5,1318.9,678.18
CIF-ALT-LS-06,2025-05-05,6576.17,1315.23,674.15
CIF-ALT-LS-06,2025-05-06,6571.05,1314.21,665.69
CIF-ALT-LS-06,2025-05-07,6528.01,1305.6,550.6
CIF-ALT-LS-06,2025-05-08,6529.75,1305.95,601.24
CIF-ALT-LS-06,2025-05-09,6518.54,1303.71,498.86
CIF-ALT-LS-06,2025-05-12,6526.53,1305.31,572.09
CIF-ALT-LS-06,2025-05-13,6531.45,1306.29,650.06
CIF-ALT-LS-06,2025-05-14,6486.54,1297.31,661.34
CIF-ALT-LS-06,2025-05-15,6508.02,1301.6,549.89
CIF-ALT-LS-06,2025-05-16,6478.88,1295.78,599.5
CIF-ALT-LS-06,2025-05-19,6453.69,1290.74,563.35
CIF-ALT-LS-06,2025-05-20,6455.12,1291.02,573.39
CIF-ALT-LS-06,2025-05-21,6444.88,1288.98,585.81
CIF-ALT-LS-06,2025-05-22,6456.93,1291.39,524.55
CIF-ALT-LS-06,2025-05-23,6468.94,1293.79,646.18
CIF-ALT-LS-06,2025-05-26,6479.72,1295.94,639.65
CIF-ALT-LS-06,2025-05-27,6498.93,1299.79,610.9
CIF-ALT-LS-06,2025-05-28,6494.5,1298.9,618.06
CIF-ALT-LS-06,2025-05-29,6499.91,1299.98,536.26
CIF-ALT-LS-06,2025-05-30,6509.35,1301.87,540.41
CIF-ALT-LS-06,2025-06-02,6495.82,1299.16,606.88
CIF-ALT-LS-06,2025-06-03,6498.18,1299.64,655.71
CIF-ALT-LS-06,2025-06-04,6546.08,1309.22,638.65
CIF-ALT-LS-06,2025-06-05,6536.94,1307.39,516.4
CIF-ALT-LS-06,2025-06-06,6546.81,1309.36,598.76
CIF-ALT-LS-06,2025-06-09,6530.14,1306.03,573.13
CIF-ALT-LS-06,2025-06-10,6536.24,1307.25,605.46
CIF-ALT-LS-06,2025-06-11,6538.37,1307.67,608.15
CIF-ALT-LS-06,2025-06-12,6518.07,1303.61,499.21
CIF-ALT-LS-06,2025-06-13,6501.71,1300.34,590.1
CIF-ALT-LS-06,2025-06-16,6499.38,1299.88,502.9
CIF-ALT-LS-06,2025-06-17,6535.21,1307.04,653.63
CIF-ALT-LS-06,2025-06-18,6515.79,1303.16,622.28
CIF-ALT-LS-06,2025-06-19,6548.2,1309.64,637.14
CIF-ALT-LS-06,2025-06-20,6546.15,1309.23,647.69
CIF-ALT-LS-06,2025-06-23,6487.18,1297.44,523.2
CIF-ALT-LS-06,2025-06-24,6455.61,1291.12,518.67
CIF-ALT-LS-06,2025-06-25,6453.16,1290.63,550.07
CIF-ALT-LS-06,2025-06-26,6471.69,1294.34,526.31
CIF-ALT-LS-06,2025-06-27,6471.74,1294.35,616.96
CIF-ALT-LS-06,2025-06-30,6500.46,1300.09,550.18
CIF-ALT-LS-06,2025-07-01,6499.53,1299.91,664.29
CIF-ALT-LS-06,2025-07-02,6504.23,1300.85,577.23
CIF-ALT-LS-06,2025-07-03,6524.2,1304.84,509.07
CIF-ALT-LS-06,2025-07-04,6539.44,1307.89,565.42
CIF-ALT-LS-06,2025-07-07,6554.68,1310.94,523.54
CIF-ALT-LS-06,2025-07-08,6553.69,1310.74,586.75
CIF-ALT-LS-06,2025-07-09,6532.61,1306.52,586.54
CIF-ALT-LS-06,2025-07-10,6510.92,1302.18,624.33
CIF-ALT-LS-06,2025-07-11,6466.65,1293.33,624.33
CIF-ALT-LS-06,2025-07-14,5795.44,1159.09,534.82
CIF-ALT-LS-06,2025-07-15,5784.27,1156.85,559.02
CIF-ALT-LS-06,2025-07-16,5804.05,1160.81,582.75
CIF-ALT-LS-06,2025-07-17,5797.39,1159.48,498.59
CIF-ALT-LS-06,2025-07-18,5805.88,1161.18,479.38
CIF-ALT-LS-06,2025-07-21,5778.61,1155.72,448.82
CIF-ALT-LS-06,2025-07-22,5777.83,1155.57,533.32
CIF-ALT-LS-06,2025-07-23,5810.38,1162.08,578.14
CIF-ALT-LS-06,2025-07-24,5794.35,1158.87,511.4
CIF-ALT-LS-06,2025-07-25,5789.4,1157.88,545.65
CIF-ALT-LS-06,2025-07-28,5780.33,1156.07,567.93
CIF-ALT-LS-06,2025-07-29,5761.29,1152.26,576.92
CIF-ALT-LS-06,2025-07-30,5754.6,1150.92,470.66
CIF-ALT-LS-06,2025-07-31,5783.21,1156.64,451.29
CIF-ALT-LS-06,2025-08-01,5760.04,1152.01,555.86
CIF-ALT-LS-06,2025-08-04,5761.92,1152.38,481.18
CIF-ALT-LS-06,2025-08-05,5751.45,1150.29,459.62
CIF-ALT-LS-06,2025-08-06,5763.34,1152.67,509.84
CIF-ALT-LS-06,2025-08-07,5786.89,1157.38,572.58
CIF-ALT-LS-06,2025-08-08,5803.37,1160.67,454.64
CIF-ALT-LS-06,2025-08-11,5833.14,1166.63,558.84
CIF-ALT-LS-06,2025-08-12,5854.67,1170.93,601.95
CIF-ALT-LS-06,2025-08-13,5867.33,1173.47,469.68
CIF-ALT-LS-06,2025-08-14,5856.46,1171.29,501.03
CIF-ALT-LS-06,2025-08-15,5864.85,1172.97,516.08
CIF-ALT-LS-06,2025-08-18,5853.97,1170.79,480.1
CIF-ALT-LS-06,2025-08-19,5859.34,1171.87,502.86
CIF-ALT-LS-06,2025-08-20,5864.92,1172.98,584.06
CIF-ALT-LS-06,2025-08-21,5823.95,1164.79,509.35
CIF-ALT-LS-06,2025-08-22,5796.82,1159.36,501.22
CIF-ALT-LS-06,2025-08-25,5802.39,1160.48,596.61
CIF-ALT-LS-06,2025-08-26,5823.49,1164.7,477.88
CIF-ALT-LS-06,2025-08-27,5833.52,1166.7,564.36
CIF-ALT-LS-06,2025-08-28,5857.04,1171.41,466.17
CIF-ALT-LS-06,2025-08-29,5876.76,1175.35,485.78
CIF-ALT-LS-06,2025-09-01,5873.48,1174.7,465.87
CIF-ALT-LS-06,2025-09-02,5841.58,1168.32,547.28
CIF-ALT-LS-06,2025-09-03,5861.16,1172.23,561.4
CIF-ALT-LS-06,2025-09-04,5837.3,1167.46,454.93
CIF-ALT-LS-06,2025-09-05,5827.53,1165.51,577.26
CIF-ALT-LS-06,2025-09-08,5833.16,1166.63,537.02
CIF-ALT-LS-06,2025-09-09,5814.58,1162.92,465.92
CIF-ALT-LS-06,2025-09-10,6330.59,1266.12,549.02
CIF-ALT-LS-06,2025-09-11,6340.92,1268.18,492.33
CIF-ALT-LS-06,2025-09-12,6323.74,1264.75,569.01
CIF-ALT-LS-06,2025-09-15,6329.44,1265.89,625.46
CIF-ALT-LS-06,2025-09-16,6313.16,1262.63,570.27
CIF-ALT-LS-06,2025-09-17,6293.73,1258.75,482.04
CIF-ALT-LS-06,2025-09-18,6273.11,1254.62,534.12
CIF-ALT-LS-06,2025-09-19,6215.54,1243.11,596.83
CIF-ALT-LS-06,2025-09-22,6223.76,1244.75,573.36
CIF-ALT-LS-06,2025-09-23,6253.47,1250.69,598.87
CIF-ALT-LS-06,2025-09-24,6266.87,1253.37,596.4
CIF-ALT-LS-06,2025-09-25,6293.53,1258.71,591.41
CIF-ALT-LS-06,2025-09-26,6272.28,1254.46,504.01
CIF-ALT-LS-06,2025-09-29,6227.59,1245.52,477.72
CIF-ALT-LS-06,2025-09-30,6256.2,1251.24,532.24
CIF-ALT-LS-06,2025-10-01,6270.2,1254.04,516.83
CIF-ALT-LS-06,2025-10-02,6291.28,1258.26,538.07
CIF-ALT-LS-06,2025-10-03,6285.47,1257.09,610.47
CIF-ALT-LS-06,2025-10-06,6299.42,1259.88,638.21
CIF-ALT-LS-06,2025-10-07,6284.09,1256.82,595.5
CIF-ALT-LS-06,2025-10-08,6295.67,1259.13,608.89
CIF-ALT-LS-06,2025-10-09,6315.81,1263.16,485.14
CIF-ALT-LS-06,2025-10-10,6349.89,1269.98,530.06
CIF-ALT-LS-06,2025-10-13,6368.54,1273.71,542.34
CIF-ALT-LS-06,2025-10-14,6378.85,1275.77,554.97
CIF-ALT-LS-06,2025-10-15,6388.56,1277.71,574.14
CIF-ALT-LS-06,2025-10-16,6404.12,1280.82,648.47
CIF-ALT-LS-06,2025-10-17,6391.88,1278.38,581.54
CIF-ALT-LS-06,2025-10-20,6408.52,1281.7,654.66
CIF-ALT-LS-06,2025-10-21,6415.73,1283.15,535.67
CIF-ALT-LS-06,2025-10-22,6397.54,1279.51,580.8
CIF-ALT-LS-06,2025-10-23,6404.77,1280.95,647.61
CIF-ALT-LS-06,2025-10-24,6408.38,1281.68,494.74
CIF-ALT-LS-06,2025-10-27,6412.38,1282.48,591.71
CIF-ALT-LS-06,2025-10-28,6412.91,1282.58,605.6
CIF-ALT-LS-06,2025-10-29,6395.64,1279.13,598.34
CIF-ALT-LS-06,2025-10-30,6401.96,1280.39,508.74
CIF-ALT-LS-06,2025-10-31,6407.09,1281.42,515.85
CIF-ALT-LS-06,2025-11-03,6394.08,1278.82,654.14
CIF-ALT-LS-06,2025-11-04,6374.17,1274.83,575.83
CIF-ALT-LS-06,2025-11-05,6390.73,1278.15,640.33
CIF-ALT-LS-06,2025-11-06,6389.26,1277.85,523.7
CIF-ALT-LS-06,2025-11-07,6406.42,1281.28,634.8
CIF-ALT-LS-06,2025-11-10,6385.21,1277.04,541.65
CIF-ALT-LS-06,2025-11-11,6345.76,1269.15,527.28
CIF-ALT-LS-06,2025-11-12,6365.6,1273.12,538.04
CIF-ALT-LS-06,2025-11-13,6366.08,1273.22,537.3
CIF-ALT-LS-06,2025-11-14,6387.79,1277.56,551.31
CIF-ALT-LS-06,2025-11-17,6393.34,1278.67,512.07
CIF-ALT-LS-06,2025-11-18,6409.13,1281.83,567.8
CIF-ALT-LS-06,2025-11-19,6403.97,1280.79,530.13
CIF-ALT-LS-06,2025-11-20,6440.77,1288.15,504.39
CIF-ALT-LS-06,2025-11-21,6423.08,1284.62,540.9
CIF-ALT-LS-06,2025-11-24,6395.29,1279.06,489.99
CIF-ALT-LS-06,2025-11-25,6365.43,1273.09,587.01
CIF-ALT-LS-06,2025-11-26,6390.88,1278.18,542.74
CIF-ALT-LS-06,2025-11-27,6391.68,1278.34,579.94
CIF-ALT-LS-06,2025-11-28,6401.79,1280.36,631.7
CIF-ALT-LS-06,2025-12-01,6389.98,1278.0,618.38
CIF-ALT-LS-06,2025-12-02,6395.42,1279.08,561.2
CIF-ALT-LS-06,2025-12-03,6420.69,1284.14,495.59
CIF-ALT-LS-06,2025-12-04,6402.29,1280.46,520.11
CIF-ALT-LS-06,2025-12-05,6396.75,1279.35,534.96
CIF-ALT-LS-06,2025-12-08,6946.71,1389.34,581.9
CIF-ALT-LS-06,2025-12-09,6990.31,1398.06,534.7
CIF-ALT-LS-06,2025-12-10,6990.01,1398.0,687.43
CIF-ALT-LS-06,2025-12-11,7011.8,1402.36,699.52
CIF-ALT-LS-06,2025-12-12,6989.81,1397.96,695.35
