FUND_CODE,AS_OF_DATE,SECURITY_ID,QUANTITY
CIF-USD-EQ-05,2025-04-30,10020,140665.404927
CIF-USD-EQ-05,2025-04-30,10011,42239.200784
CIF-USD-EQ-05,2025-04-30,10026,93057.485761
CIF-USD-EQ-05,2025-04-30,10060,137402.883903
CIF-USD-EQ-05,2025-04-30,10056,164790.192203
CIF-USD-EQ-05,2025-04-30,10029,46634.627537
CIF-USD-EQ-05,2025-04-30,10002,117859.283958
CIF-USD-EQ-05,2025-04-30,10005,192276.434654
CIF-USD-EQ-05,2025-04-30,10038,93470.10645
CIF-USD-EQ-05,2025-04-30,10023,136771.66816
CIF-USD-EQ-05,2025-05-01,10049,161618.894984
CIF-USD-EQ-05,2025-05-01,10014,112257.787484
CIF-USD-EQ-05,2025-05-01,10041,97278.973268
CIF-USD-EQ-05,2025-05-01,10054,185732.974344
CIF-USD-EQ-05,2025-05-01,10017,105497.137171
CIF-USD-EQ-05,2025-05-01,10035,78220.225282
CIF-USD-EQ-05,2025-05-01,10032,195680.28493
CIF-USD-EQ-05,2025-05-01,10044,130890.959012
CIF-USD-EQ-05,2025-05-01,10008,49762.320853
CIF-USD-EQ-05,2025-05-01,10020,140665.404927
CIF-USD-EQ-05,2025-05-01,10011,42239.200784
CIF-USD-EQ-05,2025-05-01,10026,93057.485761
CIF-USD-EQ-05,2025-05-01,10060,137402.883903
CIF-USD-EQ-05,2025-05-01,10056,164790.192203
CIF-USD-EQ-05,2025-05-01,10029,46634.627537
CIF-USD-EQ-05,2025-05-01,10002,117859.283958
CIF-USD-EQ-05,2025-05-01,10005,192276.434654
CIF-USD-EQ-05,2025-05-01,10038,93470.10645
CIF-USD-EQ-05,2025-05-01,10023,136771.66816
CIF-USD-EQ-05,2025-05-02,10049,161618.894984
CIF-USD-EQ-05,2025-05-02,10014,112257.787484
CIF-USD-EQ-05,2025-05-02,10041,97278.973268
CIF-USD-EQ-05,2025-05-02,10054,185732.974344
CIF-USD-EQ-05,2025-05-02,10017,105497.137171
CIF-USD-EQ-05,2025-05-02,10035,78220.225282
CIF-USD-EQ-05,2025-05-02,10032,195680.28493
CIF-USD-EQ-05,2025-05-02,10044,130890.959012
CIF-USD-EQ-05,2025-05-02,10008,49762.320853
CIF-USD-EQ-05,2025-05-02,10020,140665.404927
CIF-USD-EQ-05,2025-05-02,10011,42239.200784
CIF-USD-EQ-05,2025-05-02,10026,93057.485761
CIF-USD-EQ-05,2025-05-02,10060,137402.883903
CIF-USD-EQ-05,2025-05-02,10056,164790.192203
CIF-USD-EQ-05,2025-05-02,10029,46634.627537
CIF-USD-EQ-05,2025-05-02,10002,117859.283958
CIF-USD-EQ-05,2025-05-02,10005,192276.434654
CIF-USD-EQ-05,2025-05-02,10038,93470.10645
CIF-USD-EQ-05,2025-05-02,10023,136771.66816
CIF-USD-EQ-05,2025-05-05,10049,161618.894984
CIF-USD-EQ-05,2025-05-05,10014,112257.787484
CIF-USD-EQ-05,2025-05-05,10041,97278.973268
CIF-USD-EQ-05,2025-05-05,10054,185732.974344
CIF-USD-EQ-05,2025-05-05,10017,105497.137171
CIF-USD-EQ-05,2025-05-05,10035,78220.225282
CIF-USD-EQ-05,2025-05-05,10032,195680.28493
CIF-USD-EQ-05,2025-05-05,10044,130890.959012
CIF-USD-EQ-05,2025-05-05,10008,49762.320853
CIF-USD-EQ-05,2025-05-05,10020,140665.404927
CIF-USD-EQ-05,2025-05-05,10011,42239.200784
CIF-USD-EQ-05,2025-05-05,10026,93057.485761
CIF-USD-EQ-05,2025-05-05,10060,137402.883903
CIF-USD-EQ-05,2025-05-05,10056,164790.192203
CIF-USD-EQ-05,2025-05-05,10029,46634.627537
CIF-USD-EQ-05,2025-05-05,10002,117859.283958
CIF-USD-EQ-05,2025-05-05,10005,192276.434654
CIF-USD-EQ-05,2025-05-05,10038,93470.10645
CIF-USD-EQ-05,2025-05-05,10023,136771.66816
CIF-USD-EQ-05,2025-05-06,10049,161618.894984
CIF-USD-EQ-05,2025-05-06,10014,112257.787484
CIF-USD-EQ-05,2025-05-06,10041,97278.973268
CIF-USD-EQ-05,2025-05-06,10054,185732.974344
CIF-USD-EQ-05,2025-05-06,10017,105497.137171
CIF-USD-EQ-05,2025-05-06,10035,78220.225282
CIF-USD-EQ-05,2025-05-06,10032,195680.28493
CIF-USD-EQ-05,2025-05-06,10044,130890.959012
CIF-USD-EQ-05,2025-05-06,10008,49762.320853
CIF-USD-EQ-05,2025-05-06,10020,140665.404927
CIF-USD-EQ-05,2025-05-06,10011,42239.200784
CIF-USD-EQ-05,2025-05-06,10026,93057.485761
CIF-USD-EQ-05,2025-05-06,10060,137402.883903
CIF-USD-EQ-05,2025-05-06,10056,164790.192203
CIF-USD-EQ-05,2025-05-06,10029,46634.627537
CIF-USD-EQ-05,2025-05-06,10002,117859.283958
CIF-USD-EQ-05,2025-05-06,10005,192276.434654
CIF-USD-EQ-05,2025-05-06,10038,93470.10645
CIF-USD-EQ-05,2025-05-06,10023,136771.66816
CIF-USD-EQ-05,2025-05-07,10049,161618.894984
CIF-USD-EQ-05,2025-05-07,10014,112257.787484
CIF-USD-EQ-05,2025-05-07,10041,97278.973268
CIF-USD-EQ-05,2025-05-07,10054,185732.974344
CIF-USD-EQ-05,2025-05-07,10017,105497.137171
CIF-USD-EQ-05,2025-05-07,10035,78220.225282
CIF-USD-EQ-05,2025-05-07,10032,195680.28493
CIF-USD-EQ-05,2025-05-07,10044,130890.959012
CIF-USD-EQ-05,2025-05-07,10008,49762.320853
CIF-USD-EQ-05,2025-05-07,10020,140665.404927
CIF-USD-EQ-05,2025-05-07,10011,42239.200784
CIF-USD-EQ-05,2025-05-07,10026,93057.485761
CIF-USD-EQ-05,2025-05-07,10060,137402.883903
CIF-USD-EQ-05,2025-05-07,10056,164790.192203
CIF-USD-EQ-05,2025-05-07,10029,46634.627537
CIF-USD-EQ-05,2025-05-07,10002,117859.283958
CIF-USD-EQ-05,2025-05-07,10005,192276.434654
CIF-USD-EQ-05,2025-05-07,10038,93470.10645
CIF-USD-EQ-05,2025-05-07,10023,136771.66816
CIF-USD-EQ-05,2025-05-08,10049,161618.894984
CIF-USD-EQ-05,2025-05-08,10014,112257.787484
CIF-USD-EQ-05,2025-05-08,10041,97278.973268
CIF-USD-EQ-05,2025-05-08,10054,185732.974344
CIF-USD-EQ-05,2025-05-08,10017,105497.137171
CIF-USD-EQ-05,2025-05-08,10035,78220.225282
CIF-USD-EQ-05,2025-05-08,10032,195680.28493
CIF-USD-EQ-05,2025-05-08,10044,130890.959012
CIF-USD-EQ-05,2025-05-08,10008,49762.320853
CIF-USD-EQ-05,2025-05-08,10020,140665.404927
CIF-USD-EQ-05,2025-05-08,10011,42239.200784
CIF-USD-EQ-05,2025-05-08,10026,93057.485761
CIF-USD-EQ-05,2025-05-08,10060,137402.883903
CIF-USD-EQ-05,2025-05-08,10056,164790.192203
CIF-USD-EQ-05,2025-05-08,10029,46634.627537
CIF-USD-EQ-05,2025-05-08,10002,117859.283958
CIF-USD-EQ-05,2025-05-08,10005,192276.434654
CIF-USD-EQ-05,2025-05-08,10038,93470.10645
CIF-USD-EQ-05,2025-05-08,10023,136771.66816
CIF-USD-EQ-05,2025-05-09,10049,161618.894984
CIF-USD-EQ-05,2025-05-09,10014,112257.787484
CIF-USD-EQ-05,2025-05-09,10041,97278.973268
CIF-USD-EQ-05,2025-05-09,10054,185732.974344
CIF-USD-EQ-05,2025-05-09,10017,105497.137171
CIF-USD-EQ-05,2025-05-09,10035,78220.225282
CIF-USD-EQ-05,2025-05-09,10032,195680.28493
CIF-USD-EQ-05,2025-05-09,10044,130890.959012
CIF-USD-EQ-05,2025-05-09,10008,49762.320853
CIF-USD-EQ-05,2025-05-09,10020,140665.404927
CIF-USD-EQ-05,2025-05-09,10011,42239.200784
CIF-USD-EQ-05,2025-05-09,10026,93057.485761
CIF-USD-EQ-05,2025-05-09,10060,137402.883903
CIF-USD-EQ-05,2025-05-09,10056,164790.192203
CIF-USD-EQ-05,2025-05-09,10029,46634.627537
CIF-USD-EQ-05,2025-05-09,10002,117859.283958
CIF-USD-EQ-05,2025-05-09,10005,192276.434654
CIF-USD-EQ-05,2025-05-09,10038,93470.10645
CIF-USD-EQ-05,2025-05-09,10023,136771.66816
CIF-USD-EQ-05,2025-05-12,10049,161618.894984
CIF-USD-EQ-05,2025-05-12,10014,112257.787484
CIF-USD-EQ-05,2025-05-12,10041,97278.973268
CIF-USD-EQ-05,2025-05-12,10054,185732.974344
CIF-USD-EQ-05,2025-05-12,10017,105497.137171
CIF-USD-EQ-05,2025-05-12,10035,78220.225282
CIF-USD-EQ-05,2025-05-12,10032,195680.28493
CIF-USD-EQ-05,2025-05-12,10044,130890.959012
CIF-USD-EQ-05,2025-05-12,10008,49762.320853
CIF-USD-EQ-05,2025-05-12,10020,140665.404927
CIF-USD-EQ-05,2025-05-12,10011,42239.200784
CIF-USD-EQ-05,2025-05-12,10026,93057.485761
CIF-USD-EQ-05,2025-05-12,10060,137402.883903
CIF-USD-EQ-05,2025-05-12,10056,164790.192203
CIF-USD-EQ-05,2025-05-12,10029,46634.627537
CIF-USD-EQ-05,2025-05-12,10002,117859.283958
CIF-USD-EQ-05,2025-05-12,10005,192276.434654
CIF-USD-EQ-05,2025-05-12,10038,93470.10645
CIF-USD-EQ-05,2025-05-12,10023,136771.66816
CIF-USD-EQ-05,2025-05-13,10049,161618.894984
CIF-USD-EQ-05,2025-05-13,10014,112257.787484
CIF-USD-EQ-05,2025-05-13,10041,97278.973268
CIF-USD-EQ-05,2025-05-13,10054,185732.974344
CIF-USD-EQ-05,2025-05-13,10017,105497.137171
CIF-USD-EQ-05,2025-05-13,10035,78220.225282
CIF-USD-EQ-05,2025-05-13,10032,195680.28493
CIF-USD-EQ-05,2025-05-13,10044,130890.959012
CIF-USD-EQ-05,2025-05-13,10008,49762.320853
CIF-USD-EQ-05,2025-05-13,10020,140665.404927
CIF-USD-EQ-05,2025-05-13,10011,42239.200784
CIF-USD-EQ-05,2025-05-13,10026,93057.485761
CIF-USD-EQ-05,2025-05-13,10060,137402.883903
CIF-USD-EQ-05,2025-05-13,10056,164790.192203
CIF-USD-EQ-05,2025-05-13,10029,46634.627537
CIF-USD-EQ-05,2025-05-13,10002,117859.283958
CIF-USD-EQ-05,2025-05-13,10005,192276.434654
CIF-USD-EQ-05,2025-05-13,10038,93470.10645
CIF-USD-EQ-05,2025-05-13,10023,136771.66816
CIF-USD-EQ-05,2025-05-14,10049,161618.894984
CIF-USD-EQ-05,2025-05-14,10014,112257.787484
CIF-USD-EQ-05,2025-05-14,10041,97278.973268
CIF-USD-EQ-05,2025-05-14,10054,185732.974344
CIF-USD-EQ-05,2025-05-14,10017,105497.137171
CIF-USD-EQ-05,2025-05-14,10035,78220.225282
CIF-USD-EQ-05,2025-05-14,10032,195680.28493
CIF-USD-EQ-05,2025-05-14,10044,130890.959012
CIF-USD-EQ-05,2025-05-14,10008,49762.320853
CIF-USD-EQ-05,2025-05-14,10020,140665.404927
CIF-USD-EQ-05,2025-05-14,10011,42239.200784
CIF-USD-EQ-05,2025-05-14,10026,93057.485761
CIF-USD-EQ-05,2025-05-14,10060,137402.883903
CIF-USD-EQ-05,2025-05-14,10056,164790.192203
CIF-USD-EQ-05,2025-05-14,10029,46634.627537
CIF-USD-EQ-05,2025-05-14,10002,117859.283958
CIF-USD-EQ-05,2025-05-14,10005,192276.434654
CIF-USD-EQ-05,2025-05-14,10038,93470.10645
CIF-USD-EQ-05,2025-05-14,10023,136771.66816
CIF-USD-EQ-05,2025-05-15,10049,168383.212653
CIF-USD-EQ-05,2025-05-15,10014,116956.16966
CIF-USD-EQ-05,2025-05-15,10041,101350.439527
CIF-USD-EQ-05,2025-05-15,10054,193506.550819
CIF-USD-EQ-05,2025-05-15,10017,109912.562416
CIF-USD-EQ-05,2025-05-15,10035,81494.016085
CIF-USD-EQ-05,2025-05-15,10032,203870.191247
CIF-USD-EQ-05,2025-05-15,10044,136369.204776
CIF-USD-EQ-05,2025-05-15,10008,51845.048533
CIF-USD-EQ-05,2025-05-15,10020,146552.745538
CIF-USD-EQ-05,2025-05-15,10011,44007.0595
CIF-USD-EQ-05,2025-05-15,10026,96952.26796
CIF-USD-EQ-05,2025-05-15,10060,143153.676565
CIF-USD-EQ-05,2025-05-15,10056,171687.239785
CIF-USD-EQ-05,2025-05-15,10029,48586.450281
CIF-USD-EQ-05,2025-05-15,10002,122792.108409
CIF-USD-EQ-05,2025-05-15,10005,200323.877896
CIF-USD-EQ-05,2025-05-15,10038,97382.158272
CIF-USD-EQ-05,2025-05-15,10023,142496.042229
CIF-USD-EQ-05,2025-05-16,10049,168383.212653
CIF-USD-EQ-05,2025-05-16,10014,116956.16966
CIF-USD-EQ-05,2025-05-16,10041,101350.439527
CIF-USD-EQ-05,2025-05-16,10054,193506.550819
CIF-USD-EQ-05,2025-05-16,10017,109912.562416
CIF-USD-EQ-05,2025-05-16,10035,81494.016085
CIF-USD-EQ-05,2025-05-16,10032,203870.191247
CIF-USD-EQ-05,2025-05-16,10044,136369.204776
CIF-USD-EQ-05,2025-05-16,10008,51845.048533
CIF-USD-EQ-05,2025-05-16,10020,146552.745538
CIF-USD-EQ-05,2025-05-16,10011,44007.0595
CIF-USD-EQ-05,2025-05-16,10026,96952.26796
CIF-USD-EQ-05,2025-05-16,10060,143153.676565
CIF-USD-EQ-05,2025-05-16,10056,171687.239785
CIF-USD-EQ-05,2025-05-16,10029,48586.450281
CIF-USD-EQ-05,2025-05-16,10002,122792.108409
CIF-USD-EQ-05,2025-05-16,10005,200323.877896
CIF-USD-EQ-05,2025-05-16,10038,97382.158272
CIF-USD-EQ-05,2025-05-16,10023,142496.042229
CIF-USD-EQ-05,2025-05-19,10049,168383.212653
CIF-USD-EQ-05,2025-05-19,10014,116956.16966
CIF-USD-EQ-05,2025-05-19,10041,101350.439527
CIF-USD-EQ-05,2025-05-19,10054,193506.550819
CIF-USD-EQ-05,2025-05-19,10017,109912.562416
CIF-USD-EQ-05,2025-05-19,10035,81494.016085
CIF-USD-EQ-05,2025-05-19,10032,203870.191247
CIF-USD-EQ-05,2025-05-19,10044,136369.204776
CIF-USD-EQ-05,2025-05-19,10008,51845.048533
CIF-USD-EQ-05,2025-05-19,10020,146552.745538
CIF-USD-EQ-05,2025-05-19,10011,44007.0595
CIF-USD-EQ-05,2025-05-19,10026,96952.26796
CIF-USD-EQ-05,2025-05-19,10060,143153.676565
CIF-USD-EQ-05,2025-05-19,10056,171687.239785
CIF-USD-EQ-05,2025-05-19,10029,48586.450281
CIF-USD-EQ-05,2025-05-19,10002,122792.108409
CIF-USD-EQ-05,2025-05-19,10005,200323.877896
CIF-USD-EQ-05,2025-05-19,10038,97382.158272
CIF-USD-EQ-05,2025-05-19,10023,142496.042229
CIF-USD-EQ-05,2025-05-20,10049,168383.212653
CIF-USD-EQ-05,2025-05-20,10014,116956.16966
CIF-USD-EQ-05,2025-05-20,10041,101350.439527
CIF-USD-EQ-05,2025-05-20,10054,193506.550819
CIF-USD-EQ-05,2025-05-20,10017,109912.562416
CIF-USD-EQ-05,2025-05-20,10035,81494.016085
CIF-USD-EQ-05,2025-05-20,10032,203870.191247
CIF-USD-EQ-05,2025-05-20,10044,136369.204776
CIF-USD-EQ-05,2025-05-20,10008,51845.048533
CIF-USD-EQ-05,2025-05-20,10020,146552.745538
CIF-USD-EQ-05,2025-05-20,10011,44007.0595
CIF-USD-EQ-05,2025-05-20,10026,96952.26796
CIF-USD-EQ-05,2025-05-20,10060,143153.676565
CIF-USD-EQ-05,2025-05-20,10056,171687.239785
CIF-USD-EQ-05,2025-05-20,10029,48586.450281
CIF-USD-EQ-05,2025-05-20,10002,122792.108409
CIF-USD-EQ-05,2025-05-20,10005,200323.877896
CIF-USD-EQ-05,2025-05-20,10038,97382.158272
CIF-USD-EQ-05,2025-05-20,10023,142496.042229
CIF-USD-EQ-05,2025-05-21,10049,168383.212653
CIF-USD-EQ-05,2025-05-21,10014,116956.16966
CIF-USD-EQ-05,2025-05-21,10041,101350.439527
CIF-USD-EQ-05,2025-05-21,10054,193506.550819
CIF-USD-EQ-05,2025-05-21,10017,109912.562416
CIF-USD-EQ-05,2025-05-21,10035,81494.016085
CIF-USD-EQ-05,2025-05-21,10032,203870.191247
CIF-USD-EQ-05,2025-05-21,10044,136369.204776
CIF-USD-EQ-05,2025-05-21,10008,51845.048533
CIF-USD-EQ-05,2025-05-21,10020,146552.745538
CIF-USD-EQ-05,2025-05-21,10011,44007.0595
CIF-USD-EQ-05,2025-05-21,10026,96952.26796
CIF-USD-EQ-05,2025-05-21,10060,143153.676565
CIF-USD-EQ-05,2025-05-21,10056,171687.239785
CIF-USD-EQ-05,2025-05-21,10029,48586.450281
CIF-USD-EQ-05,2025-05-21,10002,122792.108409
CIF-USD-EQ-05,2025-05-21,10005,200323.877896
CIF-USD-EQ-05,2025-05-21,10038,97382.158272
CIF-USD-EQ-05,2025-05-21,10023,142496.042229
CIF-USD-EQ-05,2025-05-22,10049,168383.212653
CIF-USD-EQ-05,2025-05-22,10014,116956.16966
CIF-USD-EQ-05,2025-05-22,10041,101350.439527
CIF-USD-EQ-05,2025-05-22,10054,193506.550819
CIF-USD-EQ-05,2025-05-22,10017,109912.562416
CIF-USD-EQ-05,2025-05-22,10035,81494.016085
CIF-USD-EQ-05,2025-05-22,10032,203870.191247
CIF-USD-EQ-05,2025-05-22,10044,136369.204776
CIF-USD-EQ-05,2025-05-22,10008,51845.048533
CIF-USD-EQ-05,2025-05-22,10020,146552.745538
CIF-USD-EQ-05,2025-05-22,10011,44007.0595
CIF-USD-EQ-05,2025-05-22,10026,96952.26796
CIF-USD-EQ-05,2025-05-22,10060,143153.676565
CIF-USD-EQ-05,2025-05-22,10056,171687.239785
CIF-USD-EQ-05,2025-05-22,10029,48586.450281
CIF-USD-EQ-05,2025-05-22,10002,122792.108409
CIF-USD-EQ-05,2025-05-22,10005,200323.877896
CIF-USD-EQ-05,2025-05-22,10038,97382.158272
CIF-USD-EQ-05,2025-05-22,10023,142496.042229
CIF-USD-EQ-05,2025-05-23,10049,168383.212653
CIF-USD-EQ-05,2025-05-23,10014,116956.16966
CIF-USD-EQ-05,2025-05-23,10041,101350.439527
CIF-USD-EQ-05,2025-05-23,10054,193506.550819
CIF-USD-EQ-05,2025-05-23,10017,109912.562416
CIF-USD-EQ-05,2025-05-23,10035,81494.016085
CIF-USD-EQ-05,2025-05-23,10032,203870.191247
CIF-USD-EQ-05,2025-05-23,10044,136369.204776
CIF-USD-EQ-05,2025-05-23,10008,51845.048533
CIF-USD-EQ-05,2025-05-23,10020,146552.745538
CIF-USD-EQ-05,2025-05-23,10011,44007.0595
CIF-USD-EQ-05,2025-05-23,10026,96952.26796
CIF-USD-EQ-05,2025-05-23,10060,143153.676565
CIF-USD-EQ-05,2025-05-23,10056,171687.239785
CIF-USD-EQ-05,2025-05-23,10029,48586.450281
CIF-USD-EQ-05,2025-05-23,10002,122792.108409
CIF-USD-EQ-05,2025-05-23,10005,200323.877896
CIF-USD-EQ-05,2025-05-23,10038,97382.158272
CIF-USD-EQ-05,2025-05-23,10023,142496.042229
CIF-USD-EQ-05,2025-05-26,10049,168383.212653
CIF-USD-EQ-05,2025-05-26,10014,116956.16966
CIF-USD-EQ-05,2025-05-26,10041,101350.439527
CIF-USD-EQ-05,2025-05-26,10054,193506.550819
CIF-USD-EQ-05,2025-05-26,10017,109912.562416
CIF-USD-EQ-05,2025-05-26,10035,81494.016085
CIF-USD-EQ-05,2025-05-26,10032,203870.191247
CIF-USD-EQ-05,2025-05-26,10044,136369.204776
CIF-USD-EQ-05,2025-05-26,10008,51845.048533
CIF-USD-EQ-05,2025-05-26,10020,146552.745538
CIF-USD-EQ-05,2025-05-26,10011,44007.0595
CIF-USD-EQ-05,2025-05-26,10026,96952.26796
CIF-USD-EQ-05,2025-05-26,10060,143153.676565
CIF-USD-EQ-05,2025-05-26,10056,171687.239785
CIF-USD-EQ-05,2025-05-26,10029,48586.450281
CIF-USD-EQ-05,2025-05-26,10002,122792.108409
CIF-USD-EQ-05,2025-05-26,10005,200323.877896
CIF-USD-EQ-05,2025-05-26,10038,97382.158272
CIF-USD-EQ-05,2025-05-26,10023,142496.042229
CIF-USD-EQ-05,2025-05-27,10049,168383.212653
CIF-USD-EQ-05,2025-05-27,10014,116956.16966
CIF-USD-EQ-05,2025-05-27,10041,101350.439527
CIF-USD-EQ-05,2025-05-27,10054,193506.550819
CIF-USD-EQ-05,2025-05-27,10017,109912.562416
CIF-USD-EQ-05,2025-05-27,10035,81494.016085
CIF-USD-EQ-05,2025-05-27,10032,203870.191247
CIF-USD-EQ-05,2025-05-27,10044,136369.204776
CIF-USD-EQ-05,2025-05-27,10008,51845.048533
CIF-USD-EQ-05,2025-05-27,10020,146552.745538
CIF-USD-EQ-05,2025-05-27,10011,44007.0595
CIF-USD-EQ-05,2025-05-27,10026,96952.26796
CIF-USD-EQ-05,2025-05-27,10060,143153.676565
CIF-USD-EQ-05,2025-05-27,10056,171687.239785
CIF-USD-EQ-05,2025-05-27,10029,48586.450281
CIF-USD-EQ-05,2025-05-27,10002,122792.108409
CIF-USD-EQ-05,2025-05-27,10005,200323.877896
CIF-USD-EQ-05,2025-05-27,10038,97382.158272
CIF-USD-EQ-05,2025-05-27,10023,142496.042229
CIF-USD-EQ-05,2025-05-28,10049,168383.212653
CIF-USD-EQ-05,2025-05-28,10014,116956.16966
CIF-USD-EQ-05,2025-05-28,10041,101350.439527
CIF-USD-EQ-05,2025-05-28,10054,193506.550819
CIF-USD-EQ-05,2025-05-28,10017,109912.562416
CIF-USD-EQ-05,2025-05-28,10035,81494.016085
CIF-USD-EQ-05,2025-05-28,10032,203870.191247
CIF-USD-EQ-05,2025-05-28,10044,136369.204776
CIF-USD-EQ-05,2025-05-28,10008,51845.048533
CIF-USD-EQ-05,2025-05-28,10020,146552.745538
CIF-USD-EQ-05,2025-05-28,10011,44007.0595
CIF-USD-EQ-05,2025-05-28,10026,96952.26796
CIF-USD-EQ-05,2025-05-28,10060,143153.676565
CIF-USD-EQ-05,2025-05-28,10056,171687.239785
CIF-USD-EQ-05,2025-05-28,10029,48586.450281
CIF-USD-EQ-05,2025-05-28,10002,122792.108409
CIF-USD-EQ-05,2025-05-28,10005,200323.877896
CIF-USD-EQ-05,2025-05-28,10038,97382.158272
CIF-USD-EQ-05,2025-05-28,10023,142496.042229
CIF-USD-EQ-05,2025-05-29,10049,168383.212653
CIF-USD-EQ-05,2025-05-29,10014,116956.16966
CIF-USD-EQ-05,2025-05-29,10041,101350.439527
CIF-USD-EQ-05,2025-05-29,10054,193506.550819
CIF-USD-EQ-05,2025-05-29,10017,109912.562416
CIF-USD-EQ-05,2025-05-29,10035,81494.016085
CIF-USD-EQ-05,2025-05-29,10032,203870.191247
CIF-USD-EQ-05,2025-05-29,10044,136369.204776
CIF-USD-EQ-05,2025-05-29,10008,51845.048533
CIF-USD-EQ-05,2025-05-29,10020,146552.745538
CIF-USD-EQ-05,2025-05-29,10011,44007.0595
CIF-USD-EQ-05,2025-05-29,10026,96952.26796
CIF-USD-EQ-05,2025-05-29,10060,143153.676565
CIF-USD-EQ-05,2025-05-29,10056,171687.239785
CIF-USD-EQ-05,2025-05-29,10029,48586.450281
CIF-USD-EQ-05,2025-05-29,10002,122792.108409
CIF-USD-EQ-05,2025-05-29,10005,200323.877896
CIF-USD-EQ-05,2025-05-29,10038,97382.158272
CIF-USD-EQ-05,2025-05-29,10023,142496.042229
CIF-USD-EQ-05,2025-05-30,10049,168383.212653
CIF-USD-EQ-05,2025-05-30,10014,116956.16966
CIF-USD-EQ-05,2025-05-30,10041,101350.439527
CIF-USD-EQ-05,2025-05-30,10054,193506.550819
CIF-USD-EQ-05,2025-05-30,10017,109912.562416
CIF-USD-EQ-05,2025-05-30,10035,81494.016085
CIF-USD-EQ-05,2025-05-30,10032,203870.191247
CIF-USD-EQ-05,2025-05-30,10044,136369.204776
CIF-USD-EQ-05,2025-05-30,10008,51845.048533
CIF-USD-EQ-05,2025-05-30,10020,146552.745538
CIF-USD-EQ-05,2025-05-30,10011,44007.0595
CIF-USD-EQ-05,2025-05-30,10026,96952.26796
CIF-USD-EQ-05,2025-05-30,10060,143153.676565
CIF-USD-EQ-05,2025-05-30,10056,171687.239785
CIF-USD-EQ-05,2025-05-30,10029,48586.450281
CIF-USD-EQ-05,2025-05-30,10002,122792.108409
CIF-USD-EQ-05,2025-05-30,10005,200323.877896
CIF-USD-EQ-05,2025-05-30,10038,97382.158272
CIF-USD-EQ-05,2025-05-30,10023,142496.042229
CIF-USD-EQ-05,2025-06-02,10049,168383.212653
CIF-USD-EQ-05,2025-06-02,10014,116956.16966
CIF-USD-EQ-05,2025-06-02,10041,101350.439527
CIF-USD-EQ-05,2025-06-02,10054,193506.550819
CIF-USD-EQ-05,2025-06-02,10017,109912.562416
CIF-USD-EQ-05,2025-06-02,10035,81494.016085
CIF-USD-EQ-05,2025-06-02,10032,203870.191247
CIF-USD-EQ-05,2025-06-02,10044,136369.204776
CIF-USD-EQ-05,2025-06-02,10008,51845.048533
CIF-USD-EQ-05,2025-06-02,10020,146552.745538
CIF-USD-EQ-05,2025-06-02,10011,44007.0595
CIF-USD-EQ-05,2025-06-02,10026,96952.26796
CIF-USD-EQ-05,2025-06-02,10060,143153.676565
CIF-USD-EQ-05,2025-06-02,10056,171687.239785
CIF-USD-EQ-05,2025-06-02,10029,48586.450281
CIF-USD-EQ-05,2025-06-02,10002,122792.108409
CIF-USD-EQ-05,2025-06-02,10005,200323.877896
CIF-USD-EQ-05,2025-06-02,10038,97382.158272
CIF-USD-EQ-05,2025-06-02,10023,142496.042229
CIF-USD-EQ-05,2025-06-03,10049,168383.212653
CIF-USD-EQ-05,2025-06-03,10014,116956.16966
CIF-USD-EQ-05,2025-06-03,10041,101350.439527
CIF-USD-EQ-05,2025-06-03,10054,193506.550819
CIF-USD-EQ-05,2025-06-03,10017,109912.562416
CIF-USD-EQ-05,2025-06-03,10035,81494.016085
CIF-USD-EQ-05,2025-06-03,10032,203870.191247
CIF-USD-EQ-05,2025-06-03,10044,136369.204776
CIF-USD-EQ-05,2025-06-03,10008,51845.048533
CIF-USD-EQ-05,2025-06-03,10020,146552.745538
CIF-USD-EQ-05,2025-06-03,10011,44007.0595
CIF-USD-EQ-05,2025-06-03,10026,96952.26796
CIF-USD-EQ-05,2025-06-03,10060,143153.676565
CIF-USD-EQ-05,2025-06-03,10056,171687.239785
CIF-USD-EQ-05,2025-06-03,10029,48586.450281
CIF-USD-EQ-05,2025-06-03,10002,122792.108409
CIF-USD-EQ-05,2025-06-03,10005,200323.877896
CIF-USD-EQ-05,2025-06-03,10038,97382.158272
CIF-USD-EQ-05,2025-06-03,10023,142496.042229
CIF-USD-EQ-05,2025-06-04,10049,168383.212653
CIF-USD-EQ-05,2025-06-04,10014,116956.16966
CIF-USD-EQ-05,2025-06-04,10041,101350.439527
CIF-USD-EQ-05,2025-06-04,10054,193506.550819
CIF-USD-EQ-05,2025-06-04,10017,109912.562416
CIF-USD-EQ-05,2025-06-04,10035,81494.016085
CIF-USD-EQ-05,2025-06-04,10032,203870.191247
CIF-USD-EQ-05,2025-06-04,10044,136369.204776
CIF-USD-EQ-05,2025-06-04,10008,51845.048533
CIF-USD-EQ-05,2025-06-04,10020,146552.745538
CIF-USD-EQ-05,2025-06-04,10011,44007.0595
CIF-USD-EQ-05,2025-06-04,10026,96952.26796
CIF-USD-EQ-05,2025-06-04,10060,143153.676565
CIF-USD-EQ-05,2025-06-04,10056,171687.239785
CIF-USD-EQ-05,2025-06-04,10029,48586.450281
